1e-05 0.496697
4e-05 0.484144
7e-05 0.478208
0.0001 0.466981
0.00013 0.461011
0.00016 0.455424
0.00019 0.448587
0.00022 0.441911
0.00025 0.435325
0.00028 0.429367
